Array Size,Key comparisons,Execution time 
580000,9902963,0.156000
581000,9900317,0.168000
582000,9896179,0.172000
583000,9893199,0.167000
584000,9886879,0.159000
585000,9883819,0.156000
586000,9879028,0.159000
587000,9873342,0.160000
588000,9870732,0.154000
589000,9866424,0.187000
590000,9864734,0.170000
591000,9885189,0.157000
592000,9903390,0.160000
593000,9924664,0.166000
594000,9944308,0.162000
595000,9961665,0.166000
596000,9980439,0.159000
597000,10000062,0.168000
598000,10019583,0.157000
599000,10037616,0.165000
600000,10055507,0.163000
601000,10073439,0.162000
602000,10096046,0.172000
603000,10116100,0.164000
604000,10132148,0.168000
605000,10151469,0.166000
606000,10171143,0.172000
607000,10189009,0.192000
608000,10206431,0.188000
609000,10228981,0.166000
610000,10250618,0.171000
611000,10264133,0.160000
612000,10284468,0.166000
613000,10302273,0.174000
614000,10320915,0.166000
615000,10340640,0.169000
616000,10361156,0.153000
617000,10380268,0.161000
618000,10399495,0.169000
619000,10417552,0.164000
620000,10435505,0.171000
621000,10456345,0.166000
622000,10475079,0.161000
623000,10494080,0.163000
624000,10511867,0.177000
625000,10531892,0.164000
626000,10551458,0.160000
627000,10568507,0.168000
628000,10586864,0.160000
629000,10607096,0.157000
630000,10627009,0.169000
631000,10644577,0.163000
632000,10663545,0.166000
633000,10685321,0.158000
634000,10702639,0.179000
635000,10721202,0.167000
636000,10741209,0.164000
637000,10758761,0.162000
638000,10780174,0.171000
639000,10794274,0.164000
640000,10813912,0.167000
641000,10835068,0.169000
642000,10856258,0.169000
643000,10871786,0.163000
644000,10892671,0.177000
645000,10910051,0.180000
646000,10929484,0.179000
647000,10949823,0.185000
648000,10970010,0.163000
649000,10986337,0.169000
650000,11007884,0.163000
651000,11025023,0.171000
652000,11042831,0.178000
653000,11061525,0.183000
654000,11080525,0.165000
655000,11098774,0.169000
656000,11117047,0.168000
657000,11139352,0.177000
658000,11159684,0.172000
659000,11177758,0.167000
660000,11196592,0.167000
661000,11217943,0.167000
662000,11234699,0.179000
663000,11256651,0.172000
664000,11274552,0.168000
665000,11298027,0.173000
666000,11314834,0.174000
667000,11334083,0.177000
668000,11354894,0.174000
669000,11375455,0.177000
670000,11388542,0.168000
671000,11411244,0.179000
672000,11432781,0.178000
673000,11450462,0.175000
674000,11468718,0.169000
675000,11488840,0.181000
676000,11509590,0.179000
677000,11527142,0.183000
678000,11547620,0.175000
679000,11567975,0.177000
680000,11585280,0.169000
681000,11604787,0.178000
682000,11626636,0.172000
683000,11645747,0.189000
684000,11664009,0.179000
685000,11682023,0.173000
686000,11702899,0.176000
687000,11724229,0.180000
688000,11743279,0.182000
689000,11760085,0.184000
690000,11778879,0.173000
691000,11800710,0.172000
692000,11816132,0.187000
693000,11838046,0.185000
694000,11858808,0.183000
695000,11880005,0.191000
696000,11897674,0.179000
697000,11914020,0.177000
698000,11934551,0.177000
699000,11956326,0.176000
700000,11976222,0.175000
701000,11994249,0.182000
702000,12012513,0.184000
703000,12035778,0.181000
704000,12053935,0.189000
705000,12073812,0.180000
706000,12093992,0.185000
707000,12110315,0.180000
708000,12131434,0.179000
709000,12149976,0.184000
710000,12169225,0.187000
711000,12190606,0.180000
712000,12211534,0.178000
713000,12225022,0.187000
714000,12248170,0.185000
715000,12266862,0.181000
716000,12286196,0.182000
717000,12305894,0.190000
718000,12321578,0.182000
719000,12345613,0.184000
720000,12365859,0.185000
721000,12379736,0.177000
722000,12404410,0.186000
723000,12424905,0.185000
724000,12442600,0.180000
725000,12461372,0.189000
726000,12485823,0.191000
727000,12499942,0.189000
728000,12522252,0.196000
729000,12541651,0.201000
730000,12563606,0.187000
731000,12582902,0.192000
732000,12602417,0.193000
733000,12622226,0.183000
734000,12641034,0.194000
735000,12660445,0.204000
736000,12681157,0.189000
737000,12701741,0.190000
738000,12721948,0.201000
739000,12741698,0.196000
740000,12760587,0.193000
741000,12781129,0.186000
742000,12800598,0.192000
743000,12818428,0.189000
744000,12840939,0.199000
745000,12860937,0.190000
746000,12881025,0.190000
747000,12903213,0.192000
748000,12921036,0.192000
749000,12939623,0.192000
750000,12962202,0.190000
751000,12978108,0.191000
752000,13000344,0.193000
753000,13020332,0.198000
754000,13038563,0.196000
755000,13058313,0.192000
756000,13076421,0.190000
757000,13099266,0.214000
758000,13119092,0.189000
759000,13135248,0.194000
760000,13161591,0.190000
761000,13182209,0.194000
762000,13197394,0.192000
763000,13218421,0.207000
764000,13237798,0.193000
765000,13255374,0.195000
766000,13279596,0.194000
767000,13299710,0.208000
768000,13317363,0.196000
769000,13340516,0.196000
770000,13360130,0.200000
771000,13376565,0.207000
772000,13397372,0.199000
773000,13415653,0.202000
774000,13436029,0.214000
775000,13457713,0.203000
776000,13474772,0.216000
777000,13495692,0.217000
778000,13518378,0.221000
779000,13538589,0.230000
780000,13554892,0.211000
781000,13575342,0.214000
782000,13594730,0.212000
783000,13616882,0.222000
784000,13636799,0.213000
785000,13654118,0.212000
786000,13673027,0.239000
787000,13692151,0.216000
788000,13715269,0.217000
789000,13737192,0.231000
790000,13754465,0.212000
791000,13778164,0.218000
792000,13796385,0.205000
793000,13815420,0.215000
794000,13839777,0.212000
795000,13859518,0.225000
796000,13879902,0.217000
797000,13898592,0.210000
798000,13922638,0.223000
799000,13937303,0.219000
800000,13959313,0.210000
801000,13982709,0.221000
802000,13999457,0.234000
803000,14019484,0.214000
804000,14042177,0.213000
805000,14062921,0.236000
806000,14081971,0.226000
807000,14103491,0.231000
808000,14122163,0.212000
809000,14141926,0.227000
810000,14165983,0.224000
811000,14185162,0.245000
812000,14205208,0.214000
813000,14224944,0.221000
814000,14245836,0.224000
815000,14266894,0.221000
816000,14284997,0.220000
817000,14305869,0.220000
818000,14322122,0.209000
819000,14347352,0.219000
820000,14367966,0.205000
821000,14387987,0.217000
822000,14398861,0.222000
823000,14428341,0.213000
824000,14445456,0.229000
825000,14468034,0.232000
826000,14490277,0.236000
827000,14509394,0.231000
828000,14526894,0.224000
829000,14547898,0.214000
830000,14569727,0.217000
831000,14590621,0.211000
832000,14607486,0.224000
833000,14631454,0.212000
834000,14649027,0.219000
835000,14672793,0.220000
836000,14693028,0.212000
837000,14715521,0.211000
838000,14731727,0.210000
839000,14752505,0.220000
840000,14776884,0.213000
841000,14790044,0.219000
842000,14814070,0.214000
843000,14835174,0.213000
844000,14856030,0.218000
845000,14877273,0.224000
846000,14896848,0.218000
847000,14913233,0.223000
848000,14933769,0.214000
849000,14956207,0.217000
850000,14976316,0.223000
851000,14996958,0.229000
852000,15016694,0.225000
853000,15039219,0.219000
854000,15056417,0.222000
855000,15083050,0.221000
856000,15097137,0.230000
857000,15121473,0.225000
858000,15141604,0.228000
859000,15162984,0.218000
860000,15184823,0.227000
861000,15204997,0.220000
862000,15223578,0.219000
863000,15248307,0.229000
864000,15262004,0.216000
865000,15287117,0.223000
866000,15306945,0.229000
867000,15328695,0.232000
868000,15350544,0.231000
869000,15371764,0.219000
870000,15390935,0.240000
871000,15411878,0.231000
872000,15432116,0.227000
873000,15453585,0.226000
874000,15473764,0.233000
875000,15495352,0.222000
876000,15515453,0.236000
877000,15535958,0.226000
878000,15558108,0.224000
879000,15579689,0.240000
880000,15600414,0.221000
881000,15620843,0.244000
882000,15640746,0.239000
883000,15659153,0.243000
884000,15685621,0.233000
885000,15703027,0.236000
886000,15720262,0.227000
887000,15741714,0.269000
888000,15768275,0.238000
889000,15786479,0.240000
890000,15806931,0.250000
891000,15826234,0.251000
892000,15845252,0.235000
893000,15873121,0.240000
894000,15887266,0.235000
895000,15912347,0.244000
896000,15932867,0.259000
897000,15951285,0.249000
898000,15975123,0.249000
899000,15995750,0.240000
900000,16016938,0.248000
901000,16034437,0.247000
902000,16055696,0.249000
903000,16074590,0.242000
904000,16100232,0.247000
905000,16120231,0.261000
906000,16141050,0.251000
907000,16159950,0.249000
908000,16182478,0.302000
909000,16201661,0.252000
910000,16221239,0.248000
911000,16243986,0.238000
912000,16261532,0.253000
913000,16285450,0.273000
914000,16307642,0.244000
915000,16324829,0.245000
916000,16349705,0.247000
917000,16363872,0.236000
918000,16390424,0.230000
919000,16412828,0.238000
920000,16430168,0.250000
921000,16452544,0.242000
922000,16471022,0.253000
923000,16494956,0.254000
924000,16511818,0.237000
925000,16537333,0.259000
926000,16558908,0.237000
927000,16580267,0.242000
928000,16601230,0.231000
929000,16621433,0.242000
930000,16643769,0.260000
931000,16666098,0.246000
932000,16687836,0.257000
933000,16707561,0.252000
934000,16728574,0.249000
935000,16752542,0.247000
936000,16773694,0.235000
937000,16791765,0.251000
938000,16813684,0.243000
939000,16837921,0.235000
940000,16850640,0.245000
941000,16879065,0.239000
942000,16898501,0.252000
943000,16918548,0.250000
944000,16938056,0.253000
945000,16961024,0.248000
946000,16983423,0.258000
947000,17005684,0.250000
948000,17028238,0.250000
949000,17048361,0.251000
950000,17063447,0.251000
951000,17092594,0.249000
952000,17111580,0.253000
953000,17129741,0.257000
954000,17158169,0.248000
955000,17180495,0.251000
956000,17195646,0.239000
957000,17217708,0.252000
958000,17241558,0.245000
959000,17258761,0.251000
960000,17283137,0.239000
961000,17305428,0.249000
962000,17320587,0.249000
963000,17345443,0.248000
964000,17369971,0.253000
965000,17389700,0.267000
966000,17409137,0.260000
967000,17427765,0.249000
968000,17453631,0.249000
969000,17476624,0.255000
970000,17495740,0.257000
971000,17509931,0.255000
972000,17539400,0.265000
973000,17558416,0.254000
974000,17577605,0.254000
975000,17601290,0.250000
976000,17618959,0.252000
977000,17647452,0.259000
978000,17665075,0.256000
979000,17684366,0.248000
980000,17708489,0.254000
981000,17729690,0.258000
982000,17750560,0.263000
983000,17768678,0.256000
984000,17788013,0.261000
985000,17815784,0.267000
986000,17832974,0.248000
987000,17856910,0.253000
988000,17879854,0.271000
989000,17898624,0.256000
990000,17922499,0.251000
991000,17945032,0.250000
992000,17963294,0.255000
993000,17986770,0.255000
994000,18010109,0.255000
995000,18033264,0.266000
996000,18049880,0.274000
997000,18066989,0.252000
998000,18098940,0.250000
999000,18110550,0.262000
1000000,18134731,0.254000
